"","Week.starting","Language","Country.code","Tweets","group"
"1800",2019-08-25,"fr","USA",5,"1"
"1802",2019-09-01,"ar","AFG",3,"1"
"1803",2019-09-01,"ar","ARE",14,"1"
"1804",2019-09-01,"ar","AUT",1,"1"
"1805",2019-09-01,"ar","AZE",1,"1"
"1806",2019-09-01,"ar","BEL",2,"1"
"1807",2019-09-01,"ar","BGD",2,"1"
"1808",2019-09-01,"ar","BHR",1,"1"
"1809",2019-09-01,"ar","BRA",3,"1"
"1810",2019-09-01,"ar","BRN",1,"1"
"1811",2019-09-01,"ar","CAN",1,"1"
"1812",2019-09-01,"ar","DEU",5,"1"
"1813",2019-09-01,"ar","EGY",17,"1"
"1814",2019-09-01,"ar","ETH",1,"1"
"1815",2019-09-01,"ar","FIN",1,"1"
"1816",2019-09-01,"ar","FRA",2,"1"
"1817",2019-09-01,"ar","GBR",1,"1"
"1818",2019-09-01,"ar","GRC",1,"1"
"1819",2019-09-01,"ar","IDN",1,"1"
"1820",2019-09-01,"ar","IRN",7,"1"
"1821",2019-09-01,"ar","IRQ",8,"1"
"1822",2019-09-01,"ar","ISR",2,"1"
"1823",2019-09-01,"ar","ITA",2,"1"
"1824",2019-09-01,"ar","JOR",2,"1"
"1825",2019-09-01,"ar","JPN",1,"1"
"1826",2019-09-01,"ar","KOR",1,"1"
"1827",2019-09-01,"ar","LBN",21,"1"
"1828",2019-09-01,"ar","MAR",1,"1"
"1829",2019-09-01,"ar","MRT",1,"1"
"1830",2019-09-01,"ar","NLD",3,"1"
"1831",2019-09-01,"ar","NOR",5,"1"
"1832",2019-09-01,"ar","NPL",1,"1"
"1833",2019-09-01,"ar","OMN",3,"1"
"1834",2019-09-01,"ar","PSE",3,"1"
"1835",2019-09-01,"ar","QAT",3,"1"
"1836",2019-09-01,"ar","RUS",2,"1"
"1837",2019-09-01,"ar","SAU",3,"1"
"1838",2019-09-01,"ar","SDN",3,"1"
"1839",2019-09-01,"ar","SWE",3,"1"
"1840",2019-09-01,"ar","SYR",8,"1"
"1841",2019-09-01,"ar","TCD",1,"1"
"1842",2019-09-01,"ar","TUR",13,"1"
"1843",2019-09-01,"ar","USA",14,"1"
"1844",2019-09-01,"ar","VEN",1,"1"
"1845",2019-09-01,"ar","YEM",731,"1"
"1846",2019-09-01,"ar","ZAF",1,"1"
"1848",2019-09-01,"en","ABW",1,"1"
"1849",2019-09-01,"en","AFG",1,"1"
"1850",2019-09-01,"en","ARE",7,"1"
"1851",2019-09-01,"en","ARG",1,"1"
"1852",2019-09-01,"en","ATA",1,"1"
"1853",2019-09-01,"en","AUS",6,"1"
"1854",2019-09-01,"en","AUT",3,"1"
"1855",2019-09-01,"en","BDI",1,"1"
"1856",2019-09-01,"en","BEL",6,"1"
"1857",2019-09-01,"en","BEN",1,"1"
"1858",2019-09-01,"en","BFA",1,"1"
"1859",2019-09-01,"en","BGD",1,"1"
"1860",2019-09-01,"en","BGR",1,"1"
"1861",2019-09-01,"en","BHR",2,"1"
"1862",2019-09-01,"en","BLR",1,"1"
"1863",2019-09-01,"en","BRA",5,"1"
"1864",2019-09-01,"en","BTN",2,"1"
"1865",2019-09-01,"en","BWA",1,"1"
"1866",2019-09-01,"en","CAN",23,"1"
"1867",2019-09-01,"en","CHE",10,"1"
"1868",2019-09-01,"en","CHL",4,"1"
"1869",2019-09-01,"en","CHN",14,"1"
"1870",2019-09-01,"en","COD",2,"1"
"1871",2019-09-01,"en","COG",2,"1"
"1872",2019-09-01,"en","CYP",5,"1"
"1873",2019-09-01,"en","CZE",3,"1"
"1874",2019-09-01,"en","DEU",5,"1"
"1875",2019-09-01,"en","DNK",3,"1"
"1876",2019-09-01,"en","DOM",2,"1"
"1877",2019-09-01,"en","DZA",3,"1"
"1878",2019-09-01,"en","ECU",8,"1"
"1879",2019-09-01,"en","EGY",5,"1"
"1880",2019-09-01,"en","ESP",4,"1"
"1881",2019-09-01,"en","EST",5,"1"
"1882",2019-09-01,"en","ETH",10,"1"
"1883",2019-09-01,"en","FIN",5,"1"
"1884",2019-09-01,"en","FJI",1,"1"
"1885",2019-09-01,"en","FRA",30,"1"
"1886",2019-09-01,"en","GBR",70,"1"
"1887",2019-09-01,"en","GEO",1,"1"
"1888",2019-09-01,"en","GHA",5,"1"
"1889",2019-09-01,"en","GIN",2,"1"
"1890",2019-09-01,"en","GMB",1,"1"
"1891",2019-09-01,"en","GRC",8,"1"
"1892",2019-09-01,"en","GRL",4,"1"
"1893",2019-09-01,"en","GTM",3,"1"
"1894",2019-09-01,"en","HKG",34,"1"
"1895",2019-09-01,"en","HUN",1,"1"
"1896",2019-09-01,"en","IDN",25,"1"
"1897",2019-09-01,"en","IND",76,"1"
"1898",2019-09-01,"en","IRL",3,"1"
"1899",2019-09-01,"en","IRN",10,"1"
"1900",2019-09-01,"en","IRQ",1,"1"
"1901",2019-09-01,"en","ISL",3,"1"
"1902",2019-09-01,"en","ISR",2,"1"
"1903",2019-09-01,"en","ITA",23,"1"
"1904",2019-09-01,"en","JOR",5,"1"
"1905",2019-09-01,"en","JPN",14,"1"
"1906",2019-09-01,"en","KAZ",2,"1"
"1907",2019-09-01,"en","KEN",4,"1"
"1908",2019-09-01,"en","KHM",5,"1"
"1909",2019-09-01,"en","KOR",13,"1"
"1910",2019-09-01,"en","KWT",1,"1"
"1911",2019-09-01,"en","LAO",1,"1"
"1912",2019-09-01,"en","LBN",2,"1"
"1913",2019-09-01,"en","LBR",1,"1"
"1914",2019-09-01,"en","LBY",3,"1"
"1915",2019-09-01,"en","LIE",2,"1"
"1916",2019-09-01,"en","LVA",2,"1"
"1917",2019-09-01,"en","MAR",4,"1"
"1918",2019-09-01,"en","MDG",2,"1"
"1919",2019-09-01,"en","MEX",8,"1"
"1920",2019-09-01,"en","MLI",3,"1"
"1921",2019-09-01,"en","MLT",1,"1"
"1922",2019-09-01,"en","MMR",5,"1"
"1923",2019-09-01,"en","MNG",3,"1"
"1924",2019-09-01,"en","MUS",2,"1"
"1925",2019-09-01,"en","MYT",1,"1"
"1926",2019-09-01,"en","NAM",10,"1"
"1927",2019-09-01,"en","NGA",19,"1"
"1928",2019-09-01,"en","NLD",11,"1"
"1929",2019-09-01,"en","NOR",2,"1"
"1930",2019-09-01,"en","NPL",4,"1"
"1931",2019-09-01,"en","NZL",3,"1"
"1932",2019-09-01,"en","OMN",3,"1"
"1933",2019-09-01,"en","PAK",23,"1"
"1934",2019-09-01,"en","PER",1,"1"
"1935",2019-09-01,"en","PHL",3,"1"
"1936",2019-09-01,"en","PNG",1,"1"
"1937",2019-09-01,"en","POL",2,"1"
"1938",2019-09-01,"en","PRK",1,"1"
"1939",2019-09-01,"en","PRT",17,"1"
"1940",2019-09-01,"en","PRY",3,"1"
"1941",2019-09-01,"en","PSE",7,"1"
"1942",2019-09-01,"en","QAT",1,"1"
"1943",2019-09-01,"en","ROU",1,"1"
"1944",2019-09-01,"en","RUS",11,"1"
"1945",2019-09-01,"en","SAU",7,"1"
"1946",2019-09-01,"en","SEN",9,"1"
"1947",2019-09-01,"en","SGP",1,"1"
"1948",2019-09-01,"en","SLE",1,"1"
"1949",2019-09-01,"en","SOM",2,"1"
"1950",2019-09-01,"en","SRB",1,"1"
"1951",2019-09-01,"en","SSD",2,"1"
"1952",2019-09-01,"en","SUR",1,"1"
"1953",2019-09-01,"en","SVK",2,"1"
"1954",2019-09-01,"en","SVN",2,"1"
"1955",2019-09-01,"en","SWE",19,"1"
"1956",2019-09-01,"en","SYC",1,"1"
"1957",2019-09-01,"en","SYR",6,"1"
"1958",2019-09-01,"en","TGO",1,"1"
"1959",2019-09-01,"en","THA",3,"1"
"1960",2019-09-01,"en","TON",1,"1"
"1961",2019-09-01,"en","TTO",2,"1"
"1962",2019-09-01,"en","TUN",5,"1"
"1963",2019-09-01,"en","TUR",5,"1"
"1964",2019-09-01,"en","TUV",1,"1"
"1965",2019-09-01,"en","TWN",6,"1"
"1966",2019-09-01,"en","TZA",1,"1"
"1967",2019-09-01,"en","UGA",2,"1"
"1968",2019-09-01,"en","UKR",6,"1"
"1969",2019-09-01,"en","URY",5,"1"
"1970",2019-09-01,"en","USA",33015,"1"
"1971",2019-09-01,"en","VAT",1,"1"
"1972",2019-09-01,"en","VNM",3,"1"
"1973",2019-09-01,"en","VUT",1,"1"
"1974",2019-09-01,"en","YEM",6,"1"
"1975",2019-09-01,"en","ZAF",50,"1"
"1976",2019-09-01,"en","ZWE",5,"1"
"1978",2019-09-01,"fr","AGO",2,"1"
"1979",2019-09-01,"fr","ARE",1,"1"
"1980",2019-09-01,"fr","AUS",1,"1"
"1981",2019-09-01,"fr","BEL",11,"1"
"1982",2019-09-01,"fr","BFA",2,"1"
"1983",2019-09-01,"fr","BRA",1,"1"
"1984",2019-09-01,"fr","CAN",4,"1"
"1985",2019-09-01,"fr","CHE",2,"1"
"1986",2019-09-01,"fr","CHN",1,"1"
"1987",2019-09-01,"fr","CMR",1,"1"
"1988",2019-09-01,"fr","COD",2,"1"
"1989",2019-09-01,"fr","COG",2,"1"
"1990",2019-09-01,"fr","DJI",1,"1"
"1991",2019-09-01,"fr","DZA",4,"1"
"1992",2019-09-01,"fr","ERI",1,"1"
"1993",2019-09-01,"fr","ESP",2,"1"
"1994",2019-09-01,"fr","FIN",1,"1"
"1995",2019-09-01,"fr","FRA",228,"1"
"1996",2019-09-01,"fr","GAB",1,"1"
"1997",2019-09-01,"fr","GBR",6,"1"
"1998",2019-09-01,"fr","GIN",2,"1"
"1999",2019-09-01,"fr","GLP",3,"1"
"2000",2019-09-01,"fr","GRC",3,"1"
"2001",2019-09-01,"fr","GUF",1,"1"
"2002",2019-09-01,"fr","IND",1,"1"
"2003",2019-09-01,"fr","IRN",2,"1"
"2004",2019-09-01,"fr","ISL",1,"1"
"2005",2019-09-01,"fr","ITA",4,"1"
"2006",2019-09-01,"fr","JPN",5,"1"
"2007",2019-09-01,"fr","KHM",1,"1"
"2008",2019-09-01,"fr","KWT",1,"1"
"2009",2019-09-01,"fr","LBR",1,"1"
"2010",2019-09-01,"fr","MAR",3,"1"
"2011",2019-09-01,"fr","MDG",1,"1"
"2012",2019-09-01,"fr","MRT",1,"1"
"2013",2019-09-01,"fr","MTQ",6,"1"
"2014",2019-09-01,"fr","MYT",1,"1"
"2015",2019-09-01,"fr","NER",1,"1"
"2016",2019-09-01,"fr","NGA",1,"1"
"2017",2019-09-01,"fr","NPL",1,"1"
"2018",2019-09-01,"fr","NZL",1,"1"
"2019",2019-09-01,"fr","PRT",1,"1"
"2020",2019-09-01,"fr","REU",5,"1"
"2021",2019-09-01,"fr","ROU",3,"1"
"2022",2019-09-01,"fr","SEN",4,"1"
"2023",2019-09-01,"fr","SVK",1,"1"
"2024",2019-09-01,"fr","SYR",1,"1"
"2025",2019-09-01,"fr","TGO",1,"1"
"2026",2019-09-01,"fr","TKM",1,"1"
"2027",2019-09-01,"fr","TUN",1,"1"
"2028",2019-09-01,"fr","TZA",1,"1"
"2029",2019-09-01,"fr","USA",30,"1"
"2030",2019-09-01,"fr","YEM",1,"1"
